DEPTH,Gamma Ray (GR),Deep Resisitivity (RT),Medium Resistivity (RM),Shallow Resistivity (RS),Density (RHOB),Neutron Porosity (NPHI),Total Porosity (PHIT),Effective Porosity (PHIE),Clay Volume (VCL),Permeability (Perm),Water Saturation (SW),Labels
2854.2996,63.3245,3.2143,3.2517,3.0746,2.557,0.2351,0.101,0.035,0.6102,0.0002,1.0,2
2854.452,66.5746,3.0116,3.0198,2.9697,2.5394,0.2698,0.1177,0.0402,0.6567,0.0002,1.0,2
2854.6044,64.1176,2.8679,2.8017,2.8817,2.5269,0.2353,0.1148,0.038,0.6558,0.0002,1.0,2
2854.7568,55.2616,3.097,3.2445,3.1171,2.5282,0.194,0.1039,0.0587,0.5078,0.0052,1.0,2
2854.9092,46.0355,3.444,3.5264,3.3701,2.5356,0.1911,0.1099,0.1002,0.2537,0.7665,1.0,0
2855.214,49.039,3.2774,3.2375,3.1011,2.5335,0.1992,0.1135,0.089,0.4534,0.0488,1.0,2
2855.3664,49.8468,3.2943,3.319,3.1875,2.5245,0.1976,0.1166,0.0986,0.4409,0.0835,1.0,2
2855.5188,47.2458,3.4048,3.3718,3.2439,2.5186,0.1957,0.1183,0.1057,0.3041,0.5276,1.0,0
2855.6712,48.8258,3.3866,3.3137,3.2121,2.5177,0.1971,0.1191,0.1042,0.3575,0.2703,1.0,0
2855.8236,54.397,3.26,3.3781,3.1645,2.5312,0.1978,0.1139,0.0766,0.4771,0.0209,1.0,2
2855.976,58.1189,3.3288,3.3291,3.2672,2.5382,0.1992,0.1116,0.0681,0.497,0.0105,1.0,2
2856.1284,58.0584,3.5232,3.4276,3.4463,2.5502,0.2115,0.1108,0.0691,0.4915,0.0119,1.0,2
2856.2808,60.4539,3.5875,3.5032,3.3925,2.5446,0.231,0.1057,0.0582,0.5152,0.0047,1.0,2
2856.4332,62.8099,3.4637,3.4276,3.1777,2.5425,0.2391,0.1086,0.0409,0.6107,0.0004,1.0,2
2856.5856,67.6162,3.2344,3.1779,2.9662,2.5379,0.2262,0.1075,0.033,0.652,0.0001,1.0,2
2856.738,68.5472,3.0163,2.9808,2.8129,2.5458,0.2696,0.1148,0.0326,0.6902,0.0001,1.0,2
2856.8904,69.2339,2.7796,2.8119,2.6622,2.5539,0.2791,0.1134,0.0303,0.6989,0.0,1.0,2
2857.0428,64.3894,2.9895,3.0256,2.9176,2.5612,0.2437,0.1013,0.0333,0.6211,0.0002,1.0,2
2857.1952,63.2391,3.3563,3.4405,3.2655,2.5674,0.2362,0.0966,0.0405,0.5614,0.0007,1.0,2
2857.3476,62.1259,3.4513,3.3392,3.315,2.562,0.2391,0.0998,0.0347,0.6061,0.0002,1.0,2
2857.5,63.9895,3.4852,3.4257,3.3691,2.5604,0.2294,0.0981,0.0356,0.5934,0.0003,1.0,2
2857.6524,62.0608,3.5416,3.4414,3.498,2.552,0.2301,0.1021,0.0492,0.5411,0.0018,1.0,2
2857.8048,61.1652,3.6008,3.5214,3.5364,2.5557,0.2231,0.0986,0.0382,0.5822,0.0004,1.0,2
2857.9572,60.8989,3.5629,3.4501,3.4262,2.5575,0.2136,0.0954,0.0322,0.601,0.0002,1.0,2
2858.1096,63.303,3.6008,3.4732,3.3956,2.5602,0.2282,0.0979,0.0326,0.6094,0.0002,1.0,2
2858.262,67.9242,3.3155,3.2064,3.084,2.5568,0.245,0.1036,0.0285,0.6618,0.0001,1.0,2
2858.4144,71.958,3.0586,3.0252,2.8226,2.5525,0.2563,0.1084,0.0151,0.7792,0.0,1.0,2
2858.5668,74.0359,2.9318,2.8284,2.7553,2.5419,0.2735,0.1175,0.0162,0.8201,0.0,1.0,2
2858.7192,72.4876,2.6979,2.6991,2.5992,2.5402,0.2846,0.1211,0.025,0.7738,0.0,1.0,1
2858.8716,68.9173,2.6271,2.611,2.6216,2.5351,0.2626,0.1179,0.0301,0.7223,0.0,1.0,1
2859.024,64.2357,2.886,2.9931,2.9122,2.5356,0.2375,0.1114,0.0426,0.6134,0.0005,1.0,2
2859.1764,58.6299,3.0439,3.0691,2.9826,2.5326,0.2391,0.1271,0.0853,0.4834,0.0293,1.0,2
2859.3288,58.5929,2.9271,2.8649,2.7662,2.5252,0.218,0.1231,0.0827,0.4814,0.0266,1.0,2
2859.4812,58.2326,2.7489,2.5903,2.5362,2.5076,0.2287,0.1219,0.0587,0.5719,0.0025,1.0,2
2859.6336,56.045,2.4456,2.3718,2.2498,2.4857,0.2383,0.1343,0.0768,0.5346,0.0109,1.0,0
2859.786,49.6965,2.1325,2.1163,1.9765,2.4659,0.2198,0.1477,0.1277,0.3868,0.4212,1.0,0
2860.3956,51.2352,2.4617,2.4478,2.391,2.4863,0.2154,0.1379,0.1179,0.4156,0.2223,1.0,0
2860.548,54.7582,2.7027,2.7658,2.6184,2.5132,0.2175,0.1278,0.0873,0.4794,0.0335,1.0,0
2860.7004,56.5625,3.0401,3.0453,2.9473,2.5311,0.2146,0.1077,0.0578,0.5234,0.0041,1.0,2
2860.8528,57.3408,3.2827,3.2668,3.1914,2.539,0.2042,0.1015,0.051,0.5312,0.0023,1.0,2
2861.0052,56.6407,3.4466,3.5372,3.3643,2.5487,0.2125,0.1117,0.0739,0.4796,0.0176,1.0,2
2861.1576,58.2003,3.5641,3.6366,3.4862,2.556,0.2011,0.105,0.0777,0.4589,0.0271,1.0,2
2861.31,62.009,3.5933,3.5224,3.5191,2.5626,0.2221,0.0953,0.0328,0.5968,0.0002,1.0,2
2861.4624,66.7539,3.4348,3.3211,3.349,2.559,0.2201,0.0964,0.0201,0.6803,0.0,1.0,2
2861.6148,64.5058,3.3525,3.3605,3.2553,2.5562,0.2146,0.0963,0.0268,0.637,0.0001,1.0,2
2861.7672,59.7923,3.4413,3.2947,3.253,2.5518,0.2122,0.1104,0.0683,0.493,0.0112,1.0,2
2861.9196,52.489,3.2872,3.0398,3.0279,2.5493,0.2273,0.1165,0.0994,0.4172,0.1134,1.0,0
2862.072,49.1815,2.9938,2.8211,2.6803,2.5289,0.2315,0.1261,0.1111,0.3393,0.4261,1.0,0
2862.2244,47.0498,2.7203,2.6096,2.4368,2.5148,0.2153,0.1264,0.1131,0.3015,0.7047,1.0,0
2862.3768,48.4905,2.6151,2.5608,2.4049,2.4944,0.2209,0.1365,0.1204,0.3372,0.5944,1.0,0
2862.5292,49.3093,2.5273,2.6046,2.373,2.4916,0.2316,0.1412,0.1229,0.37,0.4412,1.0,0
2862.6816,50.1123,2.5141,2.5698,2.3874,2.4916,0.2231,0.1384,0.1199,0.3817,0.3502,1.0,0
2862.834,51.6947,2.5653,2.5537,2.4915,2.4977,0.1906,0.1251,0.108,0.3905,0.2116,1.0,0
2862.9864,57.1989,2.689,2.7793,2.6395,2.5155,0.2058,0.1126,0.0653,0.5097,0.0078,1.0,2
2863.1388,61.9897,2.7506,2.7638,2.7383,2.5287,0.2135,0.1085,0.0329,0.6576,0.0001,1.0,2
2863.2912,63.9647,2.852,2.8287,2.8375,2.5478,0.2193,0.1013,0.0289,0.6479,0.0001,1.0,2
2863.4436,63.745,2.8317,2.8547,2.7186,2.5494,0.2346,0.1044,0.0415,0.5887,0.0005,1.0,2
2863.596,62.1287,2.727,2.668,2.5543,2.5484,0.2502,0.1087,0.038,0.628,0.0002,1.0,2
2863.7484,57.3334,2.6399,2.5287,2.4035,2.526,0.2414,0.1167,0.0583,0.5538,0.003,1.0,2
2863.9008,48.7118,2.3328,2.227,2.1261,2.5017,0.2262,0.1353,0.1191,0.3433,0.5317,1.0,0
2864.358,49.0592,2.3093,2.2648,2.1937,2.4991,0.2347,0.1392,0.1223,0.3479,0.5576,1.0,0
2864.5104,59.2231,2.3736,2.4273,2.2987,2.5221,0.2455,0.1195,0.0515,0.5996,0.0011,1.0,1
2864.6628,65.717,2.7509,2.753,2.6991,2.5352,0.2222,0.1077,0.0238,0.7132,0.0,1.0,2
2864.8152,64.9968,3.1804,3.1306,3.0866,2.5439,0.2441,0.1093,0.0343,0.6523,0.0001,1.0,2
2864.9676,61.868,3.3361,3.3778,3.1998,2.5417,0.2317,0.1071,0.0543,0.5366,0.0028,1.0,2
2865.12,60.8353,3.3702,3.3753,3.2303,2.5351,0.2308,0.1099,0.0533,0.5516,0.0022,1.0,2
2865.2724,59.9114,3.3305,3.3175,3.2313,2.5397,0.2176,0.1045,0.0413,0.5903,0.0005,1.0,2
2865.4248,57.185,3.3837,3.4233,3.3092,2.5481,0.2023,0.1086,0.0759,0.4679,0.0224,1.0,2
2865.5772,56.1255,3.5289,3.5124,3.4554,2.5572,0.2293,0.1139,0.0971,0.4209,0.0993,1.0,2
2865.7296,59.6647,3.4176,3.3818,3.2571,2.5558,0.2346,0.1015,0.056,0.5107,0.0042,1.0,2
2865.882,62.0624,3.3189,3.2048,3.1389,2.5501,0.2026,0.0961,0.0208,0.6738,0.0,1.0,2
2866.0344,58.9509,3.2979,3.2156,3.1321,2.5421,0.2029,0.0998,0.0471,0.542,0.0015,1.0,2
2866.1868,54.1078,3.1255,2.9929,2.9542,2.53,0.2089,0.1181,0.1006,0.4238,0.1099,1.0,0
2866.3392,52.0154,2.9543,2.9833,2.7926,2.5254,0.1941,0.1151,0.0972,0.4433,0.0769,1.0,0
2866.4916,53.209,2.9216,2.9895,2.815,2.5294,0.198,0.1147,0.0868,0.4575,0.0422,1.0,2
2866.644,55.2643,2.9463,2.9718,2.8685,2.5398,0.2057,0.1131,0.0829,0.4614,0.0339,1.0,2
2866.7964,58.0941,2.9853,3.0258,2.9392,2.543,0.2087,0.1008,0.0511,0.5282,0.0024,1.0,2
2866.9488,58.3791,3.0591,2.9843,3.0,2.541,0.2031,0.1003,0.0484,0.5383,0.0018,1.0,2
2867.1012,58.3724,3.1217,2.9779,3.0108,2.5418,0.2266,0.1058,0.056,0.5248,0.0036,1.0,2
2867.2536,58.5185,3.0939,2.9673,2.9758,2.5481,0.215,0.1001,0.0475,0.5417,0.0016,1.0,2
2867.406,63.2378,3.0268,2.9887,2.8865,2.5526,0.2424,0.1049,0.0482,0.5566,0.0014,1.0,2
2867.5584,65.7818,2.8388,2.8799,2.69,2.5556,0.2479,0.1049,0.0252,0.6897,0.0,1.0,2
2867.7108,69.7999,2.9326,2.9361,2.7143,2.5468,0.267,0.1137,0.0311,0.6945,0.0001,1.0,2
2867.8632,69.7881,2.6616,2.5811,2.4862,2.5327,0.2908,0.126,0.0227,0.817,0.0,1.0,1
2868.0156,67.5302,2.5565,2.4925,2.4636,2.5226,0.2448,0.1191,0.0389,0.6709,0.0002,1.0,1
2868.168,61.6917,2.8194,2.9163,2.7531,2.5133,0.2396,0.122,0.0628,0.5527,0.0041,1.0,2
2868.3204,57.0444,2.7938,2.8692,2.6893,2.5114,0.2262,0.1314,0.0862,0.4915,0.0278,1.0,0
2868.4728,58.256,2.8938,3.0209,2.8689,2.5102,0.211,0.1268,0.0806,0.4972,0.0201,1.0,2
2868.6252,60.0485,3.0583,3.1305,3.1355,2.5215,0.2199,0.1134,0.0483,0.5908,0.001,1.0,2
2868.7776,63.546,3.087,3.0718,3.113,2.5413,0.2186,0.1041,0.0377,0.6084,0.0003,1.0,2
2868.93,61.349,3.0638,3.0206,2.9798,2.5485,0.2174,0.1005,0.041,0.5746,0.0006,1.0,2
2869.0824,56.4762,2.823,2.6516,2.5718,2.5341,0.2374,0.126,0.0828,0.4879,0.0248,1.0,0
2869.2348,49.7555,2.3721,2.2128,2.134,2.4991,0.2463,0.1431,0.1257,0.347,0.6277,1.0,0
2869.9968,51.3325,1.8327,1.8015,1.7317,2.4688,0.2161,0.1452,0.1276,0.3464,0.6697,1.0,0
2870.1492,58.6313,2.1481,2.103,2.0154,2.4941,0.2331,0.1407,0.0982,0.479,0.053,1.0,0
2870.3016,66.9723,2.3929,2.3261,2.2758,2.5197,0.2577,0.1236,0.0358,0.7128,0.0001,1.0,1
2870.454,73.0815,2.5651,2.51,2.4559,2.5381,0.277,0.1201,0.0203,0.8032,0.0,1.0,1
2870.6064,71.8454,2.7338,2.8262,2.6425,2.5432,0.2422,0.1091,0.0117,0.8088,0.0,1.0,2
2870.7588,66.0986,3.1021,3.1608,3.0531,2.556,0.2329,0.101,0.0321,0.6269,0.0001,1.0,2
2870.9112,61.4744,3.3286,3.381,3.2563,2.5645,0.228,0.1105,0.0664,0.5,0.0092,1.0,2
2871.0636,60.7344,3.4175,3.4508,3.3506,2.5673,0.2153,0.0914,0.0447,0.5227,0.0016,1.0,2
2871.216,64.2251,3.4247,3.5078,3.3737,2.5649,0.2325,0.0968,0.0288,0.6271,0.0001,1.0,2
2871.3684,64.2011,3.4758,3.4526,3.3729,2.5672,0.2147,0.0913,0.0129,0.7032,0.0,1.0,2
2871.5208,65.819,3.4496,3.4714,3.2619,2.5657,0.2304,0.0959,0.0271,0.6331,0.0001,1.0,2
2871.6732,67.288,3.2007,3.1015,2.9379,2.5629,0.2448,0.1008,0.0314,0.6303,0.0001,1.0,2
2871.8256,72.9343,2.8637,2.7594,2.6117,2.5428,0.2836,0.1196,0.0208,0.7968,0.0,1.0,1
2871.978,74.3646,2.5317,2.5577,2.3617,2.5355,0.2927,0.1252,0.0206,0.8284,0.0,1.0,1
2872.1304,76.8945,2.3578,2.3506,2.2791,2.5285,0.2831,0.126,0.0229,0.815,0.0,1.0,1
2872.2828,72.6434,2.5601,2.6206,2.504,2.5357,0.2646,0.1181,0.0164,0.8219,0.0,1.0,1
2872.4352,67.6158,2.8633,2.8365,2.7648,2.542,0.249,0.1113,0.0332,0.6694,0.0001,1.0,2
2872.5876,58.8442,3.209,3.0866,3.0298,2.5437,0.2363,0.1074,0.0602,0.5129,0.0055,1.0,2
2872.74,55.3967,3.1733,3.2,3.0274,2.5433,0.2042,0.1112,0.0684,0.4947,0.011,1.0,2
2872.8924,57.2377,3.2808,3.2378,3.1198,2.5444,0.2135,0.1138,0.0962,0.4433,0.0738,1.0,2
2873.0448,58.9605,3.2746,3.308,3.1694,2.5519,0.2099,0.0971,0.0362,0.5859,0.0003,1.0,2
2873.1972,61.7292,3.3547,3.3309,3.2445,2.5575,0.203,0.0928,0.035,0.5744,0.0003,1.0,2
2873.3496,63.0159,3.2822,3.3583,3.196,2.5558,0.2196,0.0977,0.0347,0.5971,0.0002,1.0,2
2873.502,66.2244,3.2507,3.2186,3.1703,2.5527,0.2344,0.1028,0.0295,0.6512,0.0001,1.0,2
2873.6544,69.3035,3.1666,3.1824,3.1043,2.5495,0.2331,0.104,0.0187,0.7292,0.0,1.0,2
2873.8068,69.2278,3.1687,3.2311,3.0673,2.5532,0.2386,0.1037,0.0162,0.7453,0.0,1.0,2
2873.9592,68.1292,3.1353,3.013,2.9558,2.5519,0.2548,0.1083,0.0309,0.6695,0.0001,1.0,2
2874.1116,67.591,2.8197,2.7277,2.5953,2.5486,0.2712,0.1139,0.0377,0.6539,0.0002,1.0,2
2874.264,70.4883,2.461,2.4408,2.2783,2.5373,0.2777,0.1206,0.027,0.7579,0.0,1.0,1
2874.4164,73.148,2.4456,2.3438,2.2556,2.5326,0.2841,0.1244,0.0185,0.8395,0.0,1.0,1
2874.5688,72.0823,2.245,2.2388,2.1184,2.5321,0.291,0.1263,0.0311,0.7586,0.0,1.0,1
2874.7212,72.5534,2.2931,2.3193,2.2046,2.5365,0.286,0.1231,0.0306,0.7451,0.0,1.0,1
2874.8736,71.6397,2.5872,2.6819,2.4951,2.5449,0.2725,0.1159,0.0169,0.8058,0.0,1.0,1
2875.026,72.3182,2.8649,2.8404,2.7427,2.5531,0.2722,0.1121,0.0259,0.7212,0.0,1.0,2
2875.1784,69.164,3.0538,3.0129,2.9206,2.5576,0.2361,0.101,0.02,0.7052,0.0,1.0,2
2875.3308,68.2794,3.2375,3.1698,3.1111,2.5567,0.2428,0.1031,0.0186,0.7254,0.0,1.0,2
2875.4832,68.9117,3.2456,3.2094,3.1592,2.5546,0.244,0.1044,0.0252,0.6869,0.0,1.0,2
2875.6356,70.4037,3.2475,3.253,3.2068,2.5534,0.256,0.1079,0.027,0.6927,0.0,1.0,2
2875.788,69.1158,3.2165,3.2273,3.1871,2.5499,0.2254,0.1019,0.0158,0.7389,0.0,1.0,2
2875.9404,65.1594,3.3382,3.3728,3.2819,2.5492,0.2133,0.0992,0.0293,0.6351,0.0001,1.0,2
2876.0928,60.166,3.303,3.1549,3.1454,2.5458,0.2142,0.1009,0.0463,0.5505,0.0013,1.0,2
2876.2452,56.7123,3.0333,2.9573,2.8554,2.5354,0.2261,0.1217,0.0825,0.4787,0.0272,1.0,2
2876.3976,54.4212,2.4757,2.4351,2.3104,2.5187,0.2312,0.1301,0.1113,0.4118,0.1865,1.0,0
2876.55,51.4188,2.284,2.3016,2.1117,2.5016,0.2284,0.1361,0.1171,0.3985,0.2638,1.0,0
2876.7024,54.0636,2.3572,2.3841,2.1512,2.5041,0.2007,0.1258,0.1079,0.4078,0.1728,1.0,0
2876.8548,61.1177,2.5172,2.5516,2.3563,2.5102,0.225,0.1198,0.0583,0.5654,0.0026,1.0,2
2877.0072,70.9057,2.4277,2.4241,2.3037,2.5312,0.2525,0.1171,0.0206,0.785,0.0,1.0,1
2877.1596,72.0564,2.3302,2.3149,2.2741,2.5432,0.2462,0.1101,0.012,0.8118,0.0,1.0,1
2877.312,66.4231,2.7355,2.7446,2.6944,2.5572,0.2601,0.1072,0.0323,0.655,0.0001,1.0,2
2877.4644,60.0537,3.1855,3.0832,3.1343,2.564,0.2178,0.0936,0.0455,0.527,0.0016,1.0,2
2877.6168,57.7079,3.4218,3.4894,3.3016,2.5651,0.2129,0.0918,0.0465,0.5169,0.0019,1.0,2
2877.7692,59.775,3.4207,3.5737,3.3074,2.5629,0.201,0.0898,0.0408,0.5342,0.001,1.0,2
2877.9216,64.1119,3.3302,3.3419,3.2475,2.552,0.2261,0.1011,0.0367,0.6006,0.0003,1.0,2
2878.074,63.641,3.0545,2.9494,3.0028,2.543,0.2223,0.1042,0.0285,0.6645,0.0001,1.0,2
2878.2264,60.93,2.9605,2.7602,2.8182,2.532,0.2212,0.1214,0.0812,0.4815,0.0248,1.0,2
2878.3788,55.6847,2.8991,2.7413,2.6138,2.5169,0.2335,0.1316,0.1112,0.4421,0.1312,1.0,0
2878.5312,53.9691,2.5671,2.4882,2.3094,2.4978,0.2326,0.139,0.0909,0.4966,0.0321,1.0,0
2878.6836,51.4876,2.0706,1.9818,1.8658,2.4779,0.2231,0.1439,0.1233,0.4098,0.2822,1.0,0
2878.836,48.7772,1.8272,1.826,1.7185,2.4657,0.2274,0.1503,0.1323,0.341,0.8195,1.0,0
2879.2932,57.3179,2.4465,2.3221,2.3119,2.5209,0.2413,0.119,0.0539,0.5844,0.0016,1.0,1
2879.4456,65.6634,2.6232,2.5599,2.4721,2.5295,0.227,0.1115,0.0318,0.6792,0.0001,1.0,2
2879.598,65.6002,2.8707,2.8789,2.7339,2.54,0.2285,0.1071,0.0316,0.6594,0.0001,1.0,2
2879.7504,66.624,3.046,2.8603,2.9053,2.5514,0.2743,0.1134,0.0452,0.6075,0.0006,1.0,2
2879.9028,68.2353,3.0194,2.9284,2.8996,2.5572,0.2534,0.1055,0.0176,0.7454,0.0,1.0,2
2880.0552,69.2736,3.2689,3.3476,3.136,2.5598,0.2198,0.096,0.0061,0.7787,0.0,1.0,2
2880.2076,67.8477,3.5494,3.6174,3.395,2.5558,0.2337,0.1012,0.0256,0.6685,0.0,1.0,2
2880.36,64.7383,3.6345,3.6178,3.4118,2.5594,0.2317,0.0991,0.0322,0.6176,0.0001,1.0,2
2880.5124,62.4831,3.5928,3.5611,3.4039,2.5584,0.2319,0.0996,0.0356,0.6003,0.0003,1.0,2
2880.6648,62.9228,3.596,3.6333,3.4543,2.5586,0.2157,0.0955,0.0318,0.6032,0.0002,1.0,2
2880.8172,61.154,3.6401,3.6351,3.5445,2.5529,0.1992,0.0939,0.0299,0.6073,0.0001,1.0,2
2880.9696,61.4133,3.7054,3.5525,3.6286,2.5522,0.1942,0.093,0.0457,0.5241,0.0017,1.0,2
2881.122,59.0687,3.7027,3.5804,3.6229,2.5468,0.1928,0.106,0.07,0.4771,0.0147,1.0,2
2881.2744,61.6564,3.6369,3.6093,3.4913,2.5468,0.2034,0.0978,0.048,0.5308,0.0019,1.0,2
2881.4268,67.3255,3.5912,3.5355,3.386,2.5472,0.2128,0.0999,0.0199,0.7002,0.0,1.0,2
2881.5792,70.9574,3.3866,3.3187,3.1499,2.5444,0.2438,0.109,0.0164,0.7728,0.0,1.0,2
2881.7316,73.335,3.0595,3.0096,2.8337,2.5409,0.2608,0.1148,0.0261,0.7342,0.0,1.0,2
2881.884,71.2328,2.8081,2.7687,2.6231,2.538,0.2757,0.1198,0.0279,0.747,0.0,1.0,1
2882.0364,73.5257,2.7106,2.6277,2.5703,2.5402,0.284,0.1209,0.0288,0.7464,0.0,1.0,1
2882.1888,70.9849,2.6932,2.6455,2.6044,2.548,0.2686,0.1135,0.0257,0.7304,0.0,1.0,1
2882.3412,70.3873,2.7865,2.774,2.7194,2.5498,0.2727,0.1137,0.0289,0.7093,0.0,1.0,2
2882.4936,66.5774,2.9239,2.9054,2.8467,2.5616,0.2474,0.102,0.0227,0.6914,0.0,1.0,2
2882.646,67.255,3.17,3.1266,3.0628,2.5664,0.2387,0.0977,0.0207,0.6826,0.0,1.0,2
2882.7984,68.7155,3.3269,3.2539,3.1527,2.5666,0.2359,0.0969,0.0185,0.6939,0.0,1.0,2
2882.9508,70.6506,3.1376,3.0999,2.9532,2.5497,0.2525,0.1087,0.0225,0.7276,0.0,1.0,2
2883.1032,69.6159,2.8944,2.9515,2.75,2.5318,0.2401,0.1137,0.0258,0.7305,0.0,1.0,2
2883.2556,66.1452,2.8287,2.8159,2.7373,2.5144,0.2341,0.1202,0.0444,0.6423,0.0004,1.0,2
2883.408,60.5183,2.7891,2.6934,2.684,2.4921,0.2538,0.1352,0.0781,0.5324,0.0119,1.0,0
2883.5604,56.7468,2.611,2.5639,2.5069,2.4782,0.2453,0.1512,0.1119,0.4671,0.1006,1.0,0
2883.7128,53.9125,2.5017,2.443,2.3691,2.4727,0.204,0.1396,0.1108,0.4536,0.113,1.0,0
2883.8652,51.9792,2.611,2.4294,2.4559,2.4836,0.2062,0.136,0.1151,0.4389,0.1551,1.0,0
2884.0176,52.9332,2.5752,2.4032,2.3551,2.4904,0.2236,0.139,0.1177,0.4383,0.1702,1.0,0
2884.17,53.9649,2.38,2.2869,2.1836,2.4851,0.2222,0.1407,0.1091,0.4567,0.1029,1.0,0
2884.3224,54.5717,2.1892,2.1807,2.077,2.4754,0.2142,0.1419,0.101,0.4744,0.0623,1.0,0
2884.4748,51.1302,2.0655,2.1544,2.0143,2.473,0.1987,0.1377,0.1202,0.3647,0.4299,1.0,0
2884.6272,50.5966,2.1522,2.263,2.1849,2.4937,0.2078,0.1324,0.1174,0.3237,0.6305,1.0,0
2884.7796,52.0887,2.5341,2.5215,2.5601,2.5172,0.2094,0.1235,0.1047,0.434,0.1139,1.0,0
2884.932,57.004,2.8566,2.7825,2.7474,2.5322,0.2188,0.1082,0.0613,0.5115,0.0059,1.0,2
2885.0844,56.6521,2.8879,2.807,2.6491,2.5275,0.2083,0.1077,0.0612,0.5103,0.006,1.0,2
2885.2368,50.9438,2.6839,2.577,2.4154,2.4995,0.2125,0.1316,0.1125,0.4165,0.1836,1.0,0
2885.694,50.1075,2.0555,2.0407,2.0216,2.49,0.2026,0.1322,0.1151,0.3699,0.3432,1.0,0
2885.8464,61.9825,2.3894,2.4457,2.3543,2.5158,0.2134,0.1144,0.0497,0.5869,0.0011,1.0,2
2885.9988,68.0036,2.6468,2.5263,2.5556,2.534,0.2343,0.1113,0.0237,0.7327,0.0,1.0,2
2886.1512,70.9052,2.4961,2.452,2.4147,2.5457,0.2578,0.1119,0.0208,0.7559,0.0,1.0,1
2886.3036,71.0577,2.5212,2.4602,2.4447,2.5459,0.2692,0.1146,0.0246,0.7432,0.0,1.0,1
2886.456,72.4384,2.5523,2.4792,2.4479,2.5513,0.2833,0.1157,0.0208,0.776,0.0,1.0,1
2886.6084,73.8166,2.4844,2.4844,2.3481,2.5455,0.307,0.1242,0.0219,0.8137,0.0,1.0,1
2886.7608,74.1746,2.382,2.3872,2.2674,2.5423,0.325,0.1302,0.0232,0.8354,0.0,1.0,1
2886.9132,75.4139,2.3228,2.4019,2.2623,2.5411,0.3023,0.1251,0.0183,0.8448,0.0,1.0,1
2887.0656,72.238,2.3325,2.3607,2.3486,2.5422,0.2806,0.1191,0.0213,0.7908,0.0,1.0,1
2887.218,66.8075,2.5522,2.5259,2.6091,2.5554,0.2595,0.1079,0.0358,0.6368,0.0002,1.0,2
2887.3704,62.0185,2.8853,2.8064,2.882,2.5619,0.2369,0.0993,0.0463,0.5439,0.0014,1.0,2
2887.5228,59.9508,2.995,3.0233,2.836,2.5611,0.2333,0.0987,0.0428,0.5588,0.0009,1.0,2
2887.6752,58.1232,2.7824,2.7651,2.5392,2.5417,0.226,0.1057,0.0538,0.534,0.0028,1.0,2
2887.8276,52.7888,2.4248,2.2761,2.217,2.5077,0.2291,0.1339,0.1145,0.4126,0.206,1.0,0
2887.98,48.6935,1.9415,1.8739,1.7993,2.48,0.2279,0.1447,0.1273,0.3422,0.6962,1.0,0
2894.2284,49.8961,1.1585,1.1416,1.0949,2.4165,0.2485,0.1772,0.1524,0.3989,0.7251,1.0,0
2894.3808,50.4064,1.3027,1.3219,1.2404,2.4182,0.2353,0.1721,0.147,0.4171,0.5107,1.0,0
2894.5332,52.7382,1.3657,1.3377,1.2937,2.4332,0.2192,0.1607,0.1375,0.4113,0.4228,1.0,0
2894.6856,52.4199,1.6028,1.5797,1.5275,2.4607,0.2168,0.1487,0.1267,0.4232,0.2689,1.0,0
2894.838,54.3137,1.9534,1.893,1.8922,2.4993,0.2068,0.1298,0.0943,0.4666,0.0524,1.0,0
2894.9904,55.6914,2.42,2.4663,2.3947,2.5378,0.2107,0.1037,0.0563,0.5166,0.004,1.0,2
2895.1428,57.4881,2.9657,2.9942,2.8925,2.5681,0.2042,0.0883,0.0427,0.5206,0.0013,1.0,2
2895.2952,61.2406,3.1651,3.108,2.9992,2.5818,0.198,0.0805,0.0211,0.5967,0.0,1.0,2
2895.4476,66.3922,3.0871,3.0135,2.8809,2.5921,0.2198,0.0813,0.0028,0.7219,0.0,1.0,2
2895.6,72.2575,2.7503,2.6262,2.553,2.5814,0.2571,0.0954,0.0038,0.7932,0.0,1.0,2
2895.7524,72.9807,2.4932,2.4387,2.3442,2.5696,0.2731,0.1048,0.0116,0.7859,0.0,1.0,1
2895.9048,74.3712,2.3323,2.4124,2.2186,2.5523,0.285,0.1157,0.0215,0.7707,0.0,1.0,1
2896.0572,75.1928,2.2698,2.2454,2.1824,2.5396,0.3047,0.1264,0.0281,0.7796,0.0,1.0,1
2896.2096,76.8663,2.0638,2.0681,2.0101,2.5326,0.3287,0.1355,0.0328,0.7936,0.0,1.0,1
2896.362,78.0096,1.9867,1.9569,1.9528,2.5259,0.3221,0.1369,0.0245,0.8605,0.0,1.0,1
2896.5144,73.9429,2.0291,1.9861,1.9285,2.5268,0.3028,0.1317,0.0221,0.8511,0.0,1.0,1
2896.6668,66.289,2.1188,1.9761,1.9008,2.5131,0.3005,0.1374,0.0562,0.6511,0.0009,1.0,1
2896.8192,55.8762,1.9274,1.8879,1.6862,2.4833,0.2704,0.1575,0.1315,0.4501,0.2279,1.0,0
2896.9716,48.4629,1.5168,1.5651,1.4066,2.4488,0.2385,0.1608,0.14,0.3687,0.7409,1.0,0
2897.2764,50.8971,1.6724,1.5407,1.6943,2.4713,0.2073,0.1413,0.122,0.3901,0.3404,1.0,0
